author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/300425289/;Москва;sale;flat;17;32;3;84.0;83000000;Дорогомилово;Поклонная ;9;Поклонная;Поклонная 9
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/283107913/;Москва;sale;flat;3;8;4;153.3;85000000;Клубный дом в е Чистых прудов4-комн. квартира;3/8 этаж;3/8 этаж;;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/305459738/;Москва;sale;flat;6;6;4;130.0;85000000;Мещанский;переулок Колокольников;6С1;Трубная;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308069431/;Москва;sale;flat;3;6;3;156.6;89000000;Покровское-Стрешнево;Береговая ;4К4;Стрешнево;Покровский берег
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/303858268/;Москва;sale;flat;13;20;5;248.1;90000000;Черемушки; Каховка;32/71;Зюзино;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/301041042/;Москва;sale;flat;3;7;2;70.0;90460000;Арбат;Поварская ;8/1к1;Арбатская;De Luxe квартал апартаментов Театральный Дом
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/307856737/;Москва;sale;flat;13;30;4;201.4;92000000;Щукино;Авиационная ;79Б;Щукинская;Алые Паруса
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/305062277/;Москва;sale;flat;4;7;2;65.0;94000000;Хамовники;Комсомольский проспект;42С2;Спортивная;Clerkenwell House
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/296106350/;Москва;sale;flat;5;7;-1;71.4;94018020;Арбат;Поварская ;8/1к1;Арбатская;De Luxe квартал апартаментов Театральный Дом
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/296106324/;Москва;sale;flat;5;7;-1;66.2;93391500;Арбат;Поварская ;8/1к1;Арбатская;De Luxe квартал апартаментов Театральный Дом
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/305688775/;Москва;sale;flat;11;13;3;143.0;94900000;Пресненский;Большая Садовая ;5к2;Маяковская;Квартал апартаментов Сады Пекина
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/304171712/;Москва;sale;flat;16;20;2;90.0;94500000;Пресненский;Средний Тишинский переулок;5;Белорусская;Дом на Тишинке
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/300539727/;Москва;sale;flat;2;5;-1;206.0;94990000;Красносельский;Сретенский бульвар;6/1С1;Тургеневская;
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/296106343/;Москва;sale;flat;5;7;-1;68.5;97014000;Арбат;Поварская ;8/1к1;Арбатская;De Luxe квартал апартаментов Театральный Дом
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/305069664/;Москва;sale;flat;9;12;3;105.0;98000000;Замоскворечье;Руновский переулок;10С1;Новокузнецкая;
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/306666518/;Москва;sale;flat;48;73;3;104.0;98000000;Пресненский;набережная Пресненская;8с1;Деловой центр;Город Столиц
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/302559354/;Москва;sale;flat;13;18;4;169.0;99000000;Таганский; Талалихина;8;Пролетарская;Дом на Таганке
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/302073422/;Москва;sale;flat;22;53;4;130.0;100000000;Раменки;Мосфильмовская ;8;Ломоносовский проспект;Дом на Мосфильмовской
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/296106336/;Москва;sale;flat;4;7;3;78.9;102280080;Арбат;Поварская ;8/1к1;Арбатская;De Luxe квартал апартаментов Театральный Дом
ЛюксДом;real_estate_agent;https://www.cian.ru/sale/flat/305527549/;Москва;sale;flat;8;8;4;200.5;110000000;Тверской;Сущевская ;31;Менделеевская;
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/307872355/;Москва;sale;flat;6;6;4;163.5;110000000;Замоскворечье;Голиковский переулок;5;Третьяковская;
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/307269840/;Москва;sale;flat;16;16;4;310.0;330000000;Пресненский;Звенигородское шоссе;11;Улица 1905 года;Дизайнерский дом Eleven
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/304244566/;Москва;sale;flat;7;20;4;285.0;350000000;Пресненский;Средний Тишинский переулок;5;Белорусская;Дом на Тишинке
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/282559741/;Москва;sale;flat;2;6;3;150.0;355541879;Хамовники;Бутиковский переулок;5;Парк Культуры;Бутиковский 5
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/272629978/;Москва;sale;flat;5;7;3;116.8;357500000;Тверской; Большая Дмитровка;7/5С2;Театральная;Советник
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308244160/;Москва;sale;flat;3;8;4;138.5;371500000;Якиманка;Большой Толмачевский переулок;;Третьяковская;Дом Лаврушинский
ЛюксДом;real_estate_agent;https://www.cian.ru/sale/flat/295885244/;Москва;sale;flat;68;73;4;253.0;470000000;Пресненский;набережная Пресненская;8с1;Деловой центр;Город Столиц
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/304431057/;Москва;sale;flat;9;10;5;320.0;528508199;Хамовники; Усачева;2С3;Фрунзенская;Фьюжн парк
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/296106315/;Москва;sale;flat;11;11;5;363.0;672646799;Хамовники;1-й Неопалимовский переулок;8;Смоленская;Венский дом
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/281039961/;Москва;sale;flat;6;6;-1;347.5;884050079;Хамовники;переулок Хилков;5;Парк Культуры;Особняк в Хилковом переулке
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/301031464/;Москва;sale;flat;4;7;5;340.0;960923999;Хамовники; Ефремова;19к4;Спортивная;Knightsbridge Private Park
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/300812075/;Москва;sale;flat;5;7;-1;724.0;1921847999;Хамовники;Пречистенская набережная;17-19;Кропоткинская;Barkli Plaza
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/306933992/;Москва;sale;flat;2;16;2;54.0;15500000;Ясенево;Литовский бульвар;10К1;Ясенево;
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/297704043/;Москва;sale;flat;15;21;1;36.5;17500000;Головинский;Кронштадтский бульвар;к1/2;Водный стадион;Кронштадтский 9
Estes;real_estate_agent;https://www.cian.ru/sale/flat/307590621/;Москва;sale;flat;18;22;1;43.2;19200000;Щукино;Большой Волоколамский проезд;23;Стрешнево;Комплекс апартаментов B’aires
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/293861271/;Москва;sale;flat;9;45;1;46.3;21000000;Хорошево-Мневники; Шеногина;;Шелепиха;Sydney City
Prime;real_estate_agent;https://www.cian.ru/sale/flat/306015204/;Москва;sale;flat;1;5;2;58.8;24400000;Таганский;Таганская ;24С5;Марксистская;
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/303926631/;Москва;sale;flat;21;31;3;69.3;25400000;Можайский; Петра Алексеева;14;Давыдково;КутузовGRAD II
SPENСER ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/301635513/;Москва;sale;flat;6;10;2;54.2;26500000;Дорогомилово;Кутузовский проспект;4/2;Киевская;
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/302727288/;Москва;sale;flat;11;15;2;53.0;30500000;Аэропорт;Ленинградский проспект;36с39;Динамо;ВТБ Арена парк
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/304780860/;Москва;sale;flat;19;25;2;45.7;32000000;Филевский парк;Береговой проезд;5Ак3;Фили;Фили Град
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297159878/;Москва;sale;flat;14;19;-1;40.0;32800000;Красносельский;проспект Академика Сахарова;11;Красные ворота;RED7
Romanov Estate;real_estate_agent;https://www.cian.ru/sale/flat/304246485/;Москва;sale;flat;15;55;3;85.63;36490000;Марьина роща; 4-я Марьиной рощи;12К1;Марьина Роща;Mod
Prime;real_estate_agent;https://www.cian.ru/sale/flat/303047605/;Москва;sale;flat;31;39;4;85.0;42000000;Раменки; Лобачевского;120к1;Аминьевская;Крылья
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/300707953/;Москва;sale;flat;8;11;3;55.1;43000000;Басманный; Казакова;7;Курская;KAZAKOV Grand Loft
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/306081332/;Москва;sale;flat;8;37;3;66.3;46300000;Беговой; 1-я Ямского Поля;1к1;Белорусская;Slava
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/303177366/;Москва;sale;flat;6;20;2;49.5;54450000;Пресненский;Дружинниковская ;15;Краснопресненская;SkyView
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/302620422/;Москва;sale;flat;11;13;2;77.0;64000000;Аэропорт;Ленинградский проспект;36с36;Динамо;ВТБ Арена парк
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/296569807/;Москва;sale;flat;50;55;2;42.62;26900000;Марьина роща; 4-я Марьиной рощи;12С4;Марьина Роща;Mod
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/299638719/;Москва;sale;flat;8;22;2;70.5;27650000;Печатники;Южнопортовая ;;Угрешская;Portland
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297999260/;Москва;sale;flat;4;12;2;58.3;31000000;Хорошево-Мневники;Причальный проезд;10;Шелепиха;Level Причальный
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/307949989/;Москва;sale;flat;3;14;3;68.0;31000000;Даниловский; Архитектора Щусева;2к2;ЗИЛ;ЗИЛАРТ
КРОСТ;developer;https://www.cian.ru/sale/flat/296745463/;Москва;sale;flat;22;28;3;78.2;31905600;Хорошево-Мневники; Генерала Глаголева;;Народное Ополчение;CRYSTAL Трилогия
TOUCH;developer;https://www.cian.ru/sale/flat/302838389/;Москва;sale;flat;6;13;1;48.6;32493965;Южнопортовый;;к1;Дубровка;Шампайн ЖК
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/305920428/;Москва;sale;flat;10;25;2;56.0;33000000;Хорошево-Мневники;Карамышевская набережная;34;Народное Ополчение;Wellton park
Dream Realty;real_estate_agent;https://www.cian.ru/sale/flat/304167790/;Москва;sale;flat;3;6;2;71.4;38500000;Даниловский;проспект Лихачева;18к3;Технопарк;Квартал на набережной NOW
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297080776/;Москва;sale;flat;50;55;2;65.21;40500000;Марьина роща; 4-я Марьиной рощи;12С4;Марьина Роща;Mod
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/296570255/;Москва;sale;flat;50;55;3;63.6;40500000;Марьина роща; 4-я Марьиной рощи;12С4;Марьина Роща;Mod
Центр-Инвест;developer;https://www.cian.ru/sale/flat/298576257/;Москва;sale;flat;7;22;3;66.7;44115010;Красносельский;Большая Спасская ;35;Площадь трёх вокзалов;Dialog
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/302464388/;Москва;sale;flat;9;21;2;86.0;47300000;Хорошево-Мневники; Нижние Мневники;9;Терехово ;Остров
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/306705671/;Москва;sale;flat;2;4;3;87.1;49500000;Тверской;Воротниковский переулок;7С4;Маяковская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/296569806/;Москва;sale;flat;50;55;3;80.11;49900000;Марьина роща; 4-я Марьиной рощи;12С4;Марьина Роща;Mod
Центр-Инвест;developer;https://www.cian.ru/sale/flat/298576221/;Москва;sale;flat;3;22;3;83.9;50884583;Красносельский;Большая Спасская ;35;Площадь трёх вокзалов;Dialog
Romanov Estate;real_estate_agent;https://www.cian.ru/sale/flat/306079971/;Москва;sale;flat;15;20;2;79.4;29870000;Нагатино-Садовники;Варшавское шоссе;37АК1;Нагатинская;Rotterdam
FORMA;developer;https://www.cian.ru/sale/flat/306305906/;Москва;sale;flat;5;33;2;64.67;37928955;Пресненский; Пресненский Вал;27С6;Белорусская;Republic
Romanov Estate;real_estate_agent;https://www.cian.ru/sale/flat/304298409/;Москва;sale;flat;19;22;3;103.2;38999999;Марьина роща;Прайд жилой квартал;;Савёловская;PRIDE
Romanov Estate;real_estate_agent;https://www.cian.ru/sale/flat/302154001/;Москва;sale;flat;5;33;3;99.0;48999999;Пресненский; Пресненский Вал;27С2;Белорусская;Republic
SUNRISE Estate;real_estate_agent;https://www.cian.ru/sale/flat/300660986/;Москва;sale;flat;4;21;4;104.0;45800000;Хорошево-Мневники; Нижние Мневники;16к3;Терехово ;Остров
Romanov Estate;real_estate_agent;https://www.cian.ru/sale/flat/304127212/;Москва;sale;flat;11;49;3;89.97;33285000;Савеловский;2-я Хуторская ;34;Дмитровская;SYMPHONY 34
ID 33679075;realtor;https://www.cian.ru/sale/flat/304860482/;Москва;sale;flat;43;57;3;85.5;30200000;Марьина роща; 4-я Марьиной рощи;12к2;Рижская;Mod
Винидиктов и Партнеры;real_estate_agent;https://www.cian.ru/sale/flat/300652866/;Москва;sale;flat;4;49;2;58.7;24250000;Савеловский;2-я Хуторская ;34;Дмитровская;SYMPHONY 34
Игорь Лабойко;realtor;https://www.cian.ru/sale/flat/304650795/;Москва;sale;flat;9;16;2;83.5;46999999;Марьина роща; 4-я Марьиной рощи;3;Марьина Роща;Марьина роща
ID 803947;realtor;https://ruza.cian.ru/sale/flat/308573882/;Руза;sale;flat;3;4;2;44.8;3800000;;;;;
ID 12980076;homeowner;https://ruza.cian.ru/sale/flat/305934021/;Руза;sale;flat;4;9;3;72.4;7800000;Руза; Солнцева;24;;
Светлана Тихомирова;realtor;https://ruza.cian.ru/sale/flat/308569423/;Руза;sale;flat;3;5;2;47.7;4200000;Руза;Демократический переулок;25;;
Елена Семочкина;realtor;https://ruza.cian.ru/sale/flat/303726443/;Руза;sale;flat;1;1;2;44.4;3300000;Руза;Красная ;62;;
Светлана Аюгова;realtor;https://ruza.cian.ru/sale/flat/287525141/;Руза;sale;flat;9;9;1;32.1;3800000;Руза; Солнцева;22;;
ID 65567110;realtor;https://ruza.cian.ru/sale/flat/295616981/;Руза;sale;flat;1;3;-1;33.7;2900000;Руза;Парковая ;20;;Дом на Парковой
Кирилл Вереин;realtor;https://ruza.cian.ru/sale/flat/308495024/;Руза;sale;flat;5;9;1;32.7;4100000;Руза;Федеративная ;12;;
Елена Максимченко;realtor;https://ruza.cian.ru/sale/flat/303943530/;Руза;sale;flat;1;1;2;41.0;3500000;Руза;Социалистическая ;22;;
ID 61248;realtor;https://ruza.cian.ru/sale/flat/302181167/;Руза;sale;flat;2;4;2;46.8;3600000;;;;;
Антон Репин;realtor;https://ruza.cian.ru/sale/flat/294218281/;Руза;sale;flat;4;5;4;121.0;12700000;;;;;
Елена Бурлакова;realtor;https://ruza.cian.ru/sale/flat/306451850/;Руза;sale;flat;1;4;2;42.1;3900000;;;;;
ID 180889;realtor;https://ruza.cian.ru/sale/flat/307800348/;Руза;sale;flat;4;7;2;70.0;4300000;;;;;
Бест на Речном;real_estate_agent;https://ruza.cian.ru/sale/flat/301165964/;Руза;sale;flat;2;2;2;36.0;3300000;Руза;Верхне-Зарецкая ;29;;
Татьяна Волкова;realtor;https://ruza.cian.ru/sale/flat/306931414/;Руза;sale;flat;3;5;3;64.9;5999999;;;;;
ID 119996576;homeowner;https://ruza.cian.ru/sale/flat/305604974/;Руза;sale;flat;2;2;2;45.5;3500000;Руза;Советская ;3;;
Светлана Тихомирова;realtor;https://ruza.cian.ru/sale/flat/307801476/;Руза;sale;flat;3;4;2;41.2;5000000;;;;;
Михаил Солонников;realtor;https://ruza.cian.ru/sale/flat/307227174/;Руза;sale;flat;5;5;2;47.0;4999000;Руза;Новая ;1;;
ID 96476592;homeowner;https://ruza.cian.ru/sale/flat/305174683/;Руза;sale;flat;3;5;3;59.6;6000000;Руза;Демократический переулок;25;;
Светлана Тихомирова;realtor;https://ruza.cian.ru/sale/flat/305783802/;Руза;sale;flat;8;10;1;50.8;4300000;Северное сияние мкр; Вишневая;7;;Северное Сияние
Татьяна Волкова;realtor;https://ruza.cian.ru/sale/flat/305683200/;Руза;sale;flat;1;4;2;40.7;4499999;Руза;Социалистическая ;70;;
ID 11685529;homeowner;https://ruza.cian.ru/sale/flat/308785617/;Руза;sale;flat;2;5;1;37.3;4400000;Руза; Гладышева;3А;;
Светлана Иванова;realtor;https://ruza.cian.ru/sale/flat/282653582/;Руза;sale;flat;2;4;2;45.0;5000000;;;;;
Контис-с;real_estate_agent;https://ruza.cian.ru/sale/flat/286278935/;Руза;sale;flat;3;6;2;74.0;5000000;Северное сияние мкр; Вишневая;11;;Северное Сияние
ID 115767;realtor;https://ruza.cian.ru/sale/flat/308449813/;Руза;sale;flat;3;5;3;57.8;6000000;Руза;Революционная ;21;;
ID 97642026;homeowner;https://ruza.cian.ru/sale/flat/307397277/;Руза;sale;flat;4;9;3;63.0;5900000;Руза;Федеративная ;12;;
Алексей Журавлев;realtor;https://ruza.cian.ru/sale/flat/298627275/;Руза;sale;flat;5;7;1;50.4;5200000;Северное сияние мкр; Вишневая;8;;Северное Сияние
Алексей Журавлев;realtor;https://ruza.cian.ru/sale/flat/298626988/;Руза;sale;flat;4;7;2;70.5;7300000;Северное сияние мкр; Вишневая;8;;Северное Сияние
ID 116197939;homeowner;https://ruza.cian.ru/sale/flat/301677232/;Руза;sale;flat;5;5;2;61.2;6250000;Руза;проезд Базарный;2;;
ID 112529474;homeowner;https://ruza.cian.ru/sale/flat/297667141/;Руза;sale;flat;2;11;1;46.0;7100000;Руза;Федеративная ;13;;
ID 117722035;homeowner;https://ruza.cian.ru/sale/flat/303280326/;Руза;sale;flat;8;9;1;41.3;7200000;Руза;Федеративная ;15;;Федеративный
Анатолий Фомин;real_estate_agent;https://ruza.cian.ru/sale/flat/306670384/;Руза;sale;flat;2;5;2;83.1;4990000;Тучково рп; Восточная;18;;
Дом сервис плюс;real_estate_agent;https://golitsyno.cian.ru/sale/flat/298303130/;Руза;sale;flat;2;10;2;59.2;7650000;;проезд Промышленный;2к1;Одинцово;
ID 13833906;homeowner;https://ruza.cian.ru/sale/flat/287620606/;Руза;sale;flat;8;9;1;42.0;4400000;Тучково рп; Москворецкая;2к1;;Москворецкий
ID 50293837;homeowner;https://ruza.cian.ru/sale/flat/306178101/;Руза;sale;flat;4;9;3;96.6;13990000;Тучково рп; Москворецкая;вл2к3;;
ID 4895746;realtor;https://golitsyno.cian.ru/sale/flat/305653240/;Руза;sale;flat;2;10;3;78.1;7800000;;проезд Промышленный;2к1;Одинцово;
AFI Development;developer;https://odintsovo.cian.ru/sale/flat/308938661/;Одинцово;sale;flat;9;24;2;48.24;12313501;;;;Одинцово;Одинбург
ID 21997931;homeowner;https://odintsovo.cian.ru/sale/flat/299333079/;Одинцово;sale;flat;15;20;3;86.0;15500000;; Белорусская;10;Одинцово;Одинцовский Парк
Ваши Соседи Торги;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308064557/;Одинцово;sale;flat;10;20;1;37.1;5850000;; Кутузовская;3;Сколково;
AFI Development;developer;https://odintsovo.cian.ru/sale/flat/308938596/;Одинцово;sale;flat;2;24;1;36.3;9822236;;;;Одинцово;Одинбург
ID 82171081;realtor;https://odintsovo.cian.ru/sale/flat/308160773/;Одинцово;sale;flat;19;25;2;62.56;12000000;;;6;Одинцово;Одинград квартал Семейный ЖК
CENTURY 21 Столичная недвижимость;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308783096/;Одинцово;sale;flat;17;24;1;44.7;7400000;; Чистяковой;;Сколково;
Вектор;developer;https://odintsovo.cian.ru/sale/flat/305609500/;Одинцово;sale;flat;4;19;2;55.0;11570000;;;;Одинцово;Союзный ЖК
Ирина Василевская;realtor;https://odintsovo.cian.ru/sale/flat/302359205/;Одинцово;sale;flat;7;17;3;74.8;12300000;; Чистяковой;2;Сколково;
МИР СН;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303472026/;Одинцово;sale;flat;4;4;1;35.0;5000000;;Молодежная ;1Б;Одинцово;
AFI Development;developer;https://odintsovo.cian.ru/sale/flat/308938667/;Одинцово;sale;flat;2;24;3;51.93;12960949;;;;Одинцово;Одинбург
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306231452/;Одинцово;sale;flat;9;25;1;28.5;6150000;;Вокзальная ;31А;Одинцово;Сердце Одинцово
Миэль офис в Одинцово;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307392702/;Одинцово;sale;flat;4;21;1;47.0;8300000;;Сосновая ;10;Одинцово;
Вектор;developer;https://odintsovo.cian.ru/sale/flat/305609586/;Одинцово;sale;flat;2;19;1;40.0;8610000;;;;Одинцово;Союзный ЖК
NIKA ESTATE;real_estate_agent;https://odintsovo.cian.ru/sale/flat/301706311/;Одинцово;sale;flat;15;25;3;89.0;22100000;;;5А мкр;Баковка;
Ринат Нурис;realtor;https://odintsovo.cian.ru/sale/flat/303807097/;Одинцово;sale;flat;2;12;2;36.0;6390000;;Сосновая ;20;Одинцово;
Вектор;developer;https://odintsovo.cian.ru/sale/flat/306946484/;Одинцово;sale;flat;22;25;3;88.0;16935000;;;;Одинцово;Союзный ЖК
PROНЕДВИЖИМОСТЬ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/304858155/;Одинцово;sale;flat;10;24;1;39.0;7200000;;Северная ;5к2;Одинцово;Одинбург
ID 123354674;homeowner;https://odintsovo.cian.ru/sale/flat/308812802/;Одинцово;sale;flat;17;24;1;44.1;8000000;; Чистяковой;16;Сколково;
AFI Development;developer;https://odintsovo.cian.ru/sale/flat/308938548/;Одинцово;sale;flat;2;24;1;24.79;7421010;;;;Одинцово;Одинбург
Villagio Realty;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308633315/;Одинцово;sale;flat;14;17;3;92.3;21900000;; Сколковская;7Б;Сколково;Сколковский
Любовь Рублева;realtor;https://odintsovo.cian.ru/sale/flat/308278765/;Одинцово;sale;flat;4;12;1;39.5;6500000;;Молодежная ;9;Одинцово;
Вектор;developer;https://odintsovo.cian.ru/sale/flat/308015986/;Одинцово;sale;flat;6;19;1;27.1;8248000;;;;Одинцово;Союзный ЖК
Метражи group;real_estate_agent;https://odintsovo.cian.ru/sale/flat/302340018/;Одинцово;sale;flat;10;24;1;23.0;6500000;;Северная ;5к2;Одинцово;Одинбург
Татьяна Ростова;realtor;https://odintsovo.cian.ru/sale/flat/303136193/;Одинцово;sale;flat;5;9;1;31.0;6500000;;Можайское шоссе;24;Одинцово;
AFI Development;developer;https://odintsovo.cian.ru/sale/flat/308938542/;Одинцово;sale;flat;2;24;4;82.78;;;;;Одинцово;Одинбург
ХОРЕКА ИНВЕСТ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308253115/;Одинцово;sale;flat;3;17;1;22.58;5120918;; Чистяковой;8с2;Сколково;Гостиничный комплекс Аметист
ИНФИНИТИ;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306555126/;Одинцово;sale;flat;2;8;1;33.6;5700000;;Баковская ;2;Одинцово;
AFI Development;developer;https://odintsovo.cian.ru/sale/flat/301311054/;Одинцово;sale;flat;2;20;1;46.99;;;;;Одинцово;Одинбург ЖК
Homeapp;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303639011/;Одинцово;sale;flat;22;25;2;52.1;12700000;; Сколковская;1А;Сколково;Сколковский
Landis;real_estate_agent;https://odintsovo.cian.ru/sale/flat/307712752/;Одинцово;sale;flat;21;25;1;34.7;8800000;; Сколковская;5А;Сколково;Сколковский
AFI Development;developer;https://odintsovo.cian.ru/sale/flat/305702304/;Одинцово;sale;flat;14;24;3;64.2;15918874;;;;Одинцово;Одинбург
Homeapp;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303129257/;Одинцово;sale;flat;2;25;2;49.0;13400000;; Каштановая;8;Внуково;Одинцово-1
АЯКС;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306301457/;Одинцово;sale;flat;21;24;2;50.79;8900000;;Западная ;10с4;Одинцово;Одинград. Семейный квартал
AFI Development;developer;https://odintsovo.cian.ru/sale/flat/295887793/;Одинцово;sale;flat;3;16;1;29.23;;;;;Одинцово;Одинбург ЖК
ID 22653;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303847215/;Одинцово;sale;flat;8;17;2;69.1;14500000;; Маковского;12;Одинцово;
АЯКС;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306301461/;Одинцово;sale;flat;14;24;2;53.8;9100000;;Западная ;10;Одинцово;Одинград. Семейный квартал
AFI Development;developer;https://odintsovo.cian.ru/sale/flat/301789496/;Одинцово;sale;flat;6;24;3;90.87;21115008;;;;Одинцово;Одинбург ЖК
Место;real_estate_agent;https://odintsovo.cian.ru/sale/flat/306563768/;Одинцово;sale;flat;7;12;3;64.1;11200000;; Маковского;10;Одинцово;
Манхэттен эстейт;real_estate_agent;https://odintsovo.cian.ru/sale/flat/300155988/;Одинцово;sale;flat;21;24;1;41.7;9700000;; Маковского;28;Одинцово;Союзный
AFI Development;developer;https://odintsovo.cian.ru/sale/flat/305802824/;Одинцово;sale;flat;7;24;2;56.33;;;;;Одинцово;Одинбург
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/305911343/;Одинцово;sale;flat;5;25;2;63.8;13900000;; Сколковская;1В;Сколково;Сколковский
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303118570/;Одинцово;sale;flat;20;25;3;72.91;14500000;;;5;Одинцово;Одинград квартал Семейный ЖК
AFI Development;developer;https://odintsovo.cian.ru/sale/flat/293937956/;Одинцово;sale;flat;18;20;2;81.48;;;;;Одинцово;Одинбург ЖК
Этажи Москва;real_estate_agent;https://odintsovo.cian.ru/sale/flat/308205468/;Одинцово;sale;flat;2;15;3;66.8;22460000;; Маршала Бирюзова;13;Одинцово;Одинград
ID 89094968;unknown;https://odintsovo.cian.ru/sale/flat/307744499/;Одинцово;sale;flat;7;25;1;30.7;5700000;;;3;Одинцово;Одинград. Семейный квартал
АльфаСтройИнвест;developer;https://odintsovo.cian.ru/sale/flat/304990147/;Одинцово;sale;flat;17;17;2;35.48;7184700;;;;Мичуринец;Каштановая Роща ЖК
Екатерина Калмыкова;realtor;https://odintsovo.cian.ru/sale/flat/302829398/;Одинцово;sale;flat;12;26;3;86.1;18700000;;Северная ;9;Одинцово;Одинбург
ID 91770809;homeowner;https://odintsovo.cian.ru/sale/flat/308794816/;Одинцово;sale;flat;4;5;1;29.8;5750000;;Можайское шоссе;23;Одинцово;
АльфаСтройИнвест;developer;https://odintsovo.cian.ru/sale/flat/304990286/;Одинцово;sale;flat;8;17;1;22.77;5407875;;;;Мичуринец;Каштановая Роща ЖК
Bellmarc;real_estate_agent;https://odintsovo.cian.ru/sale/flat/303493679/;Одинцово;sale;flat;5;5;2;44.8;6500000;;Можайское шоссе;21;Одинцово;
Самолет Плюс Москва ЦАО;real_estate_agent;https://odintsovo.cian.ru/sale/flat/301908161/;Одинцово;sale;flat;20;25;1;32.3;6500000;;;к1.17;Внуково;Одинцово-1
АльфаСтройИнвест;developer;https://odintsovo.cian.ru/sale/flat/304990372/;Одинцово;sale;flat;12;17;3;44.02;8870030;;;;Мичуринец;Каштановая Роща ЖК
