author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/308536828/;Москва;sale;flat;14;28;2;67.0;30000000;Можайский;переулок 2-й Петра Алексеева;5;Рабочий посёлок;КутузовGRAD II
Арт Риэлти;real_estate_agent;https://www.cian.ru/sale/flat/303877563/;Москва;sale;flat;19;28;3;85.0;30500000;Лефортово;проезд Невельского;1к1;Авиамоторная;Символ
Северная слобода;real_estate_agent;https://www.cian.ru/sale/flat/284287955/;Москва;sale;flat;1;4;3;83.3;31100000;Северный;Дмитровское шоссе;122Гк1;Физтех;
ЛюксДом;real_estate_agent;https://www.cian.ru/sale/flat/306867070/;Москва;sale;flat;16;36;1;41.1;31500000;Хорошевский;Ленинградский проспект;37/4;ЦСКА;Прайм Парк
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/306977986/;Москва;sale;flat;9;21;1;42.1;31900000;Басманный; Земляной Вал;37;Чкаловская;Дом Chkalov
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/307108276/;Москва;sale;flat;1;6;2;58.8;32340000;Таганский;2-й Гончарный переулок;3;Таганская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/288460035/;Москва;sale;flat;9;21;2;50.3;32900000;Басманный; Земляной Вал;37к1;Чкаловская;Дом Chkalov
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/308628895/;Москва;sale;flat;14;41;2;49.73;33000000;Раменки;1-й Сетуньский проезд;8;Кутузовская;Hide
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/307145183/;Москва;sale;flat;1;10;2;63.5;34000000;Хамовники;Оболенский переулок;7;Фрунзенская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/302231767/;Москва;sale;flat;9;46;2;49.0;35000000;Дорогомилово;Кутузовский проезд;16С1;Фили;River Park Кутузовский
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/308475472/;Москва;sale;flat;7;19;2;77.0;35300000;Покровское-Стрешнево;Вивальди кв-л;;Спартак;Клубный Город на Реке Примавера ЖК
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/300539730/;Москва;sale;flat;2;6;2;63.0;35990000;Басманный;Чистопрудный бульвар;12К2;Чистые пруды;
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/298534723/;Москва;sale;flat;12;51;3;76.0;36200000;Раменки;Мичуринский проспект;56;Раменки;Небо — Небоскребы на Мичуринском, 56
Евгения Гась;realtor;https://www.cian.ru/sale/flat/305248319/;Москва;sale;flat;14;40;2;65.6;36500000;Даниловский;бульвар Братьев Весниных;1;ЗИЛ;ЗИЛАРТ
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/307996388/;Москва;sale;flat;2;5;2;60.0;38500000;Хамовники;Комсомольский проспект;14/1К3;Парк Культуры;
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/302295108/;Москва;sale;flat;10;46;2;58.5;39900000;Даниловский;Дубининская ;59А;Павелецкая;Павелецкая Сити
НДВ;real_estate_agent;https://www.cian.ru/sale/flat/304590085/;Москва;sale;flat;4;11;3;80.0;41900000;Свиблово;Лазоревый проезд;1;Ботанический сад;LIFE-Ботанический сад
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/304966057/;Москва;sale;flat;6;33;3;66.0;44800000;Хорошево-Мневники;Причальный проезд;10А;Шелепиха;Level Причальный
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/298534731/;Москва;sale;flat;31;39;4;106.0;44700000;Раменки; Лобачевского;120к1;Аминьевская;Крылья
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/298534728/;Москва;sale;flat;36;52;3;78.0;45800000;Раменки;Мичуринский проспект;56;Раменки;Небо — Небоскребы на Мичуринском, 56
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308000140/;Москва;sale;flat;8;8;3;86.0;46000000;Замоскворечье;Татарская ;14;Павелецкая;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/308120148/;Москва;sale;flat;8;8;4;110.0;46690000;Красносельский;Большая Сухаревская площадь;16/18С1;Сухаревская;
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/307143396/;Москва;sale;flat;14;42;3;68.0;46500000;Филевский парк;Багратионовский проезд;5Ак1;Фили;Filicity
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/306834640/;Москва;sale;flat;10;33;3;113.9;47000000;Тропарево-Никулино;проспект Вернадского;105к4;Юго-Западная;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/306359685/;Москва;sale;flat;3;6;2;82.0;49900000;Пресненский;Новопресненский переулок;7;Краснопресненская;
Alliance Agency Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/302739670/;Москва;sale;flat;3;42;4;89.5;51500000;Филевский парк;Багратионовский проезд;5Ак1;Фили;Filicity
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/301132027/;Москва;sale;flat;22;39;3;83.6;52000000;Раменки; Лобачевского;120к1;Аминьевская;Крылья
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/302309976/;Москва;sale;flat;5;12;3;84.1;52100000;Сокол; Врубеля;4к1;Сокол;Врубеля 4
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/300983679/;Москва;sale;flat;13;21;2;80.3;52000000;Раменки;Мосфильмовская ;88к4с2;Раменки;Мосфильмовский
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/306894226/;Москва;sale;flat;7;7;3;85.0;52000000;Тверской;Цветной бульвар;25С1;Цветной бульвар;
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/307935729/;Москва;sale;flat;8;10;2;59.7;55000000;Таганский;Котельническая набережная;1/15кВ;Таганская;
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/263705047/;Москва;sale;flat;7;14;4;190.5;56900000;Кунцево;Молодогвардейская ;8к1;Кунцевская;
Century 21 Premium Property;real_estate_agent;https://www.cian.ru/sale/flat/300943913/;Москва;sale;flat;20;36;4;123.0;59900000;Раменки; Василия Ланового;3;Аминьевская;Событие
Villagio Realty;real_estate_agent;https://www.cian.ru/sale/flat/308421617/;Москва;sale;flat;29;29;4;167.1;62500000;Строгино; Маршала Катукова;24к5;Строгино;Янтарный город
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/300191551/;Москва;sale;flat;5;23;3;98.3;65000000;Щукино; Расплетина;22к2;Октябрьское поле;Северная Звезда
Whitewill Москва-Сити;real_estate_agent;https://www.cian.ru/sale/flat/308783020/;Москва;sale;flat;35;78;2;83.0;65000000;Пресненский;1-й Красногвардейский проезд;22;Деловой центр;NEVA TOWERS
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/307672268/;Москва;sale;flat;4;23;3;122.7;65000000;Фили-Давыдково;Давыдковская ;16;Славянский бульвар;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/300539718/;Москва;sale;flat;2;5;3;88.0;67490000;Замоскворечье; Малая Ордынка;5/6С2-3;Третьяковская;
MOD Estate;real_estate_agent;https://www.cian.ru/sale/flat/307449781/;Москва;sale;flat;14;22;3;112.0;68000000;Хорошево-Мневники;Живописная ;21А;Серебряный Бор;Дом Серебряный Бор
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/303370372/;Москва;sale;flat;4;8;1;57.0;68900000;Таганский;Тессинский переулок;1;Чкаловская;Тессинский, 1
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/307701489/;Москва;sale;flat;4;6;4;124.0;69000000;Пресненский;Садовая-Кудринская ;32С2;Маяковская;
Винидиктов и Партнеры;real_estate_agent;https://www.cian.ru/sale/flat/308589364/;Москва;sale;flat;38;40;2;115.4;71000000;Обручевский;Профсоюзная ;64к2;Новые Черёмушки;Дирижабль
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/293092400/;Москва;sale;flat;9;19;5;180.8;74500000;Хорошевский; Викторенко;4К1;Аэропорт;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/299558863/;Москва;sale;flat;2;4;2;136.6;75000000;Донской;Варшавское шоссе;9с28;Тульская;Даниловская мануфактура
Point Estate Город;real_estate_agent;https://www.cian.ru/sale/flat/308457674/;Москва;sale;flat;14;14;-1;218.6;77000000;Кунцево; Маршала Тимошенко;17К1;Крылатское;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/305078923/;Москва;sale;flat;9;14;3;104.0;78000000;Дорогомилово;Большая Дорогомиловская ;4;Киевская;
NIKA ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/300425289/;Москва;sale;flat;17;32;3;84.0;83000000;Дорогомилово;Поклонная ;9;Поклонная;Поклонная 9
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/283107913/;Москва;sale;flat;3;8;4;153.3;85000000;Клубный дом в е Чистых прудов4-комн. квартира;3/8 этаж;3/8 этаж;;
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/305459738/;Москва;sale;flat;6;6;4;130.0;85000000;Мещанский;переулок Колокольников;6С1;Трубная;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/308069431/;Москва;sale;flat;3;6;3;156.6;89000000;Покровское-Стрешнево;Береговая ;4К4;Стрешнево;Покровский берег
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/303858268/;Москва;sale;flat;13;20;5;248.1;90000000;Черемушки; Каховка;32/71;Зюзино;
Kalinka Group;real_estate_agent;https://www.cian.ru/sale/flat/301041042/;Москва;sale;flat;3;7;2;70.0;90460000;Арбат;Поварская ;8/1к1;Арбатская;De Luxe квартал апартаментов Театральный Дом
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/307856737/;Москва;sale;flat;13;30;4;201.4;92000000;Щукино;Авиационная ;79Б;Щукинская;Алые Паруса
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/305062277/;Москва;sale;flat;4;7;2;65.0;94000000;Хамовники;Комсомольский проспект;42С2;Спортивная;Clerkenwell House
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/296106350/;Москва;sale;flat;5;7;-1;71.4;94018020;Арбат;Поварская ;8/1к1;Арбатская;De Luxe квартал апартаментов Театральный Дом
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/296106324/;Москва;sale;flat;5;7;-1;66.2;93391500;Арбат;Поварская ;8/1к1;Арбатская;De Luxe квартал апартаментов Театральный Дом
Monumental Group;real_estate_agent;https://www.cian.ru/sale/flat/305688775/;Москва;sale;flat;11;13;3;143.0;94900000;Пресненский;Большая Садовая ;5к2;Маяковская;Квартал апартаментов Сады Пекина
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/304171712/;Москва;sale;flat;16;20;2;90.0;94500000;Пресненский;Средний Тишинский переулок;5;Белорусская;Дом на Тишинке
GRAND ESTATE - Премиальная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/300539727/;Москва;sale;flat;2;5;-1;206.0;94990000;Красносельский;Сретенский бульвар;6/1С1;Тургеневская;
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/296106343/;Москва;sale;flat;5;7;-1;68.5;97014000;Арбат;Поварская ;8/1к1;Арбатская;De Luxe квартал апартаментов Театральный Дом
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/305069664/;Москва;sale;flat;9;12;3;105.0;98000000;Замоскворечье;Руновский переулок;10С1;Новокузнецкая;
OXE CAPITAL - Элитная Недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/306666518/;Москва;sale;flat;48;73;3;104.0;98000000;Пресненский;набережная Пресненская;8с1;Деловой центр;Город Столиц
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/302559354/;Москва;sale;flat;13;18;4;169.0;99000000;Таганский; Талалихина;8;Пролетарская;Дом на Таганке
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/302073422/;Москва;sale;flat;22;53;4;130.0;100000000;Раменки;Мосфильмовская ;8;Ломоносовский проспект;Дом на Мосфильмовской
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/296106336/;Москва;sale;flat;4;7;3;78.9;102280080;Арбат;Поварская ;8/1к1;Арбатская;De Luxe квартал апартаментов Театральный Дом
ЛюксДом;real_estate_agent;https://www.cian.ru/sale/flat/305527549/;Москва;sale;flat;8;8;4;200.5;110000000;Тверской;Сущевская ;31;Менделеевская;
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/307872355/;Москва;sale;flat;6;6;4;163.5;110000000;Замоскворечье;Голиковский переулок;5;Третьяковская;
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/307269840/;Москва;sale;flat;16;16;4;310.0;330000000;Пресненский;Звенигородское шоссе;11;Улица 1905 года;Дизайнерский дом Eleven
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/304244566/;Москва;sale;flat;7;20;4;285.0;350000000;Пресненский;Средний Тишинский переулок;5;Белорусская;Дом на Тишинке
Contact Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/282559741/;Москва;sale;flat;2;6;3;150.0;355541879;Хамовники;Бутиковский переулок;5;Парк Культуры;Бутиковский 5
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/272629978/;Москва;sale;flat;5;7;3;116.8;357500000;Тверской; Большая Дмитровка;7/5С2;Театральная;Советник
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308244160/;Москва;sale;flat;3;8;4;138.5;371500000;Якиманка;Большой Толмачевский переулок;;Третьяковская;Дом Лаврушинский
ЛюксДом;real_estate_agent;https://www.cian.ru/sale/flat/295885244/;Москва;sale;flat;68;73;4;253.0;470000000;Пресненский;набережная Пресненская;8с1;Деловой центр;Город Столиц
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/304431057/;Москва;sale;flat;9;10;5;320.0;528508199;Хамовники; Усачева;2С3;Фрунзенская;Фьюжн парк
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/296106315/;Москва;sale;flat;11;11;5;363.0;672646799;Хамовники;1-й Неопалимовский переулок;8;Смоленская;Венский дом
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/281039961/;Москва;sale;flat;6;6;-1;347.5;884050079;Хамовники;переулок Хилков;5;Парк Культуры;Особняк в Хилковом переулке
NF Group - ex-Knight Frank;real_estate_agent;https://www.cian.ru/sale/flat/301031464/;Москва;sale;flat;4;7;5;340.0;960923999;Хамовники; Ефремова;19к4;Спортивная;Knightsbridge Private Park
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/300812075/;Москва;sale;flat;5;7;-1;724.0;1921847999;Хамовники;Пречистенская набережная;17-19;Кропоткинская;Barkli Plaza
CENTURY 21 Столичная недвижимость;real_estate_agent;https://www.cian.ru/sale/flat/306933992/;Москва;sale;flat;2;16;2;54.0;15500000;Ясенево;Литовский бульвар;10К1;Ясенево;
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/297704043/;Москва;sale;flat;15;21;1;36.5;17500000;Головинский;Кронштадтский бульвар;к1/2;Водный стадион;Кронштадтский 9
Estes;real_estate_agent;https://www.cian.ru/sale/flat/307590621/;Москва;sale;flat;18;22;1;43.2;19200000;Щукино;Большой Волоколамский проезд;23;Стрешнево;Комплекс апартаментов B’aires
ФСК Агент;real_estate_agent;https://www.cian.ru/sale/flat/293861271/;Москва;sale;flat;9;45;1;46.3;21000000;Хорошево-Мневники; Шеногина;;Шелепиха;Sydney City
Prime;real_estate_agent;https://www.cian.ru/sale/flat/306015204/;Москва;sale;flat;1;5;2;58.8;24400000;Таганский;Таганская ;24С5;Марксистская;
TimeProperty;real_estate_agent;https://www.cian.ru/sale/flat/303926631/;Москва;sale;flat;21;31;3;69.3;25400000;Можайский; Петра Алексеева;14;Давыдково;КутузовGRAD II
SPENСER ESTATE;real_estate_agent;https://www.cian.ru/sale/flat/301635513/;Москва;sale;flat;6;10;2;54.2;26500000;Дорогомилово;Кутузовский проспект;4/2;Киевская;
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/302727288/;Москва;sale;flat;11;15;2;53.0;30500000;Аэропорт;Ленинградский проспект;36с39;Динамо;ВТБ Арена парк
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/304780860/;Москва;sale;flat;19;25;2;45.7;32000000;Филевский парк;Береговой проезд;5Ак3;Фили;Фили Град
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297159878/;Москва;sale;flat;14;19;-1;40.0;32800000;Красносельский;проспект Академика Сахарова;11;Красные ворота;RED7
Romanov Estate;real_estate_agent;https://www.cian.ru/sale/flat/304246485/;Москва;sale;flat;15;55;3;85.63;36490000;Марьина роща; 4-я Марьиной рощи;12К1;Марьина Роща;Mod
Prime;real_estate_agent;https://www.cian.ru/sale/flat/303047605/;Москва;sale;flat;31;39;4;85.0;42000000;Раменки; Лобачевского;120к1;Аминьевская;Крылья
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/300707953/;Москва;sale;flat;8;11;3;55.1;43000000;Басманный; Казакова;7;Курская;KAZAKOV Grand Loft
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/306081332/;Москва;sale;flat;8;37;3;66.3;46300000;Беговой; 1-я Ямского Поля;1к1;Белорусская;Slava
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/308358535/;Москва;sale;flat;19;53;2;75.0;51500000;Раменки;Мичуринский проспект;56;Раменки;Небо — Небоскребы на Мичуринском, 56
PEOPLE;real_estate_agent;https://www.cian.ru/sale/flat/303177366/;Москва;sale;flat;6;20;2;49.5;54450000;Пресненский;Дружинниковская ;15;Краснопресненская;SkyView
Intermark Real Estate;real_estate_agent;https://www.cian.ru/sale/flat/302620422/;Москва;sale;flat;11;13;2;77.0;64000000;Аэропорт;Ленинградский проспект;36с36;Динамо;ВТБ Арена парк
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/296569807/;Москва;sale;flat;50;55;2;42.62;26900000;Марьина роща; 4-я Марьиной рощи;12С4;Марьина Роща;Mod
One Moscow;real_estate_agent;https://www.cian.ru/sale/flat/299638719/;Москва;sale;flat;8;22;2;70.5;27650000;Печатники;Южнопортовая ;;Угрешская;Portland
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297999260/;Москва;sale;flat;4;12;2;58.3;31000000;Хорошево-Мневники;Причальный проезд;10;Шелепиха;Level Причальный
Century 21 Street Realty;real_estate_agent;https://www.cian.ru/sale/flat/307949989/;Москва;sale;flat;3;14;3;68.0;31000000;Даниловский; Архитектора Щусева;2к2;ЗИЛ;ЗИЛАРТ
КРОСТ;developer;https://www.cian.ru/sale/flat/296745463/;Москва;sale;flat;22;28;3;78.2;31905600;Хорошево-Мневники; Генерала Глаголева;;Народное Ополчение;CRYSTAL Трилогия
TOUCH;developer;https://www.cian.ru/sale/flat/302838389/;Москва;sale;flat;6;13;1;48.6;32493965;Южнопортовый;;к1;Дубровка;Шампайн ЖК
Soul Estate;real_estate_agent;https://www.cian.ru/sale/flat/305920428/;Москва;sale;flat;10;25;2;56.0;33000000;Хорошево-Мневники;Карамышевская набережная;34;Народное Ополчение;Wellton park
Dream Realty;real_estate_agent;https://www.cian.ru/sale/flat/304167790/;Москва;sale;flat;3;6;2;71.4;38500000;Даниловский;проспект Лихачева;18к3;Технопарк;Квартал на набережной NOW
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297080776/;Москва;sale;flat;50;55;2;65.21;40500000;Марьина роща; 4-я Марьиной рощи;12С4;Марьина Роща;Mod
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/296570255/;Москва;sale;flat;50;55;3;63.6;40500000;Марьина роща; 4-я Марьиной рощи;12С4;Марьина Роща;Mod
Центр-Инвест;developer;https://www.cian.ru/sale/flat/298576257/;Москва;sale;flat;7;22;3;66.7;44115010;Красносельский;Большая Спасская ;35;Площадь трёх вокзалов;Dialog
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/297716380/;Москва;sale;flat;36;53;2;78.0;45800000;Раменки;Мичуринский проспект;56;Раменки;Небо — Небоскребы на Мичуринском, 56
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/302464388/;Москва;sale;flat;9;21;2;86.0;47300000;Хорошево-Мневники; Нижние Мневники;9;Терехово ;Остров
Delight Realty;real_estate_agent;https://www.cian.ru/sale/flat/306705671/;Москва;sale;flat;2;4;3;87.1;49500000;Тверской;Воротниковский переулок;7С4;Маяковская;
Whitewill;real_estate_agent;https://www.cian.ru/sale/flat/296569806/;Москва;sale;flat;50;55;3;80.11;49900000;Марьина роща; 4-я Марьиной рощи;12С4;Марьина Роща;Mod
Центр-Инвест;developer;https://www.cian.ru/sale/flat/298576221/;Москва;sale;flat;3;22;3;83.9;50884583;Красносельский;Большая Спасская ;35;Площадь трёх вокзалов;Dialog
Romanov Estate;real_estate_agent;https://www.cian.ru/sale/flat/306079971/;Москва;sale;flat;15;20;2;79.4;29870000;Нагатино-Садовники;Варшавское шоссе;37АК1;Нагатинская;Rotterdam
FORMA;developer;https://www.cian.ru/sale/flat/306305906/;Москва;sale;flat;5;33;2;64.67;37928955;Пресненский; Пресненский Вал;27С6;Белорусская;Republic
Romanov Estate;real_estate_agent;https://www.cian.ru/sale/flat/304298409/;Москва;sale;flat;19;22;3;103.2;38999999;Марьина роща;Прайд жилой квартал;;Савёловская;PRIDE
Romanov Estate;real_estate_agent;https://www.cian.ru/sale/flat/302154001/;Москва;sale;flat;5;33;3;99.0;48999999;Пресненский; Пресненский Вал;27С2;Белорусская;Republic
SUNRISE Estate;real_estate_agent;https://www.cian.ru/sale/flat/300660986/;Москва;sale;flat;4;21;4;104.0;45800000;Хорошево-Мневники; Нижние Мневники;16к3;Терехово ;Остров
Romanov Estate;real_estate_agent;https://www.cian.ru/sale/flat/304127212/;Москва;sale;flat;11;49;3;89.97;33285000;Савеловский;2-я Хуторская ;34;Дмитровская;SYMPHONY 34
ID 33679075;realtor;https://www.cian.ru/sale/flat/304860482/;Москва;sale;flat;43;57;3;85.5;30200000;Марьина роща; 4-я Марьиной рощи;12к2;Рижская;Mod
Винидиктов и Партнеры;real_estate_agent;https://www.cian.ru/sale/flat/300652866/;Москва;sale;flat;4;49;2;58.7;24250000;Савеловский;2-я Хуторская ;34;Дмитровская;SYMPHONY 34
Игорь Лабойко;realtor;https://www.cian.ru/sale/flat/304650795/;Москва;sale;flat;9;16;2;83.5;46999999;Марьина роща; 4-я Марьиной рощи;3;Марьина Роща;Марьина роща
